Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
216,Leverkusen,2024-02-23,1.1,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,67,2,0,0,0,1.1,1.1,0,0,0.8,1.1,+0.9,+0.9,+0.2,0.07,17,0.12,0.29,7,41.2,19.8,1,Match Report
217,Bayern Munich,2024-02-18,3.3,@,Bochum,de Bundesliga,L 2-3,2,3,-1,68,2,0,0,0,3.3,3.3,+1.6,+2.4,2.7,3.4,-1.3,-1.3,-0.7,0.13,27,0.07,0.22,9,33.3,14.6,0,Match Report
218,Freiburg,2024-02-18,2.2,,Eint Frankfurt,de Bundesliga,D 3-3,3,3,0,54,2,1,1,0,2.2,1.5,+1.2,+0.4,1,1,+0.8,+0.5,+1.0,0.12,12,0.17,0.33,6,50,18,0,Match Report
219,Bochum,2024-02-18,1.7,,Bayern Munich,de Bundesliga,W 3-2,3,2,+1,32,2,1,1,0,1.7,0.9,-1.6,-2.4,0.9,1.1,+1.3,+1.1,+1.1,0.07,12,0.17,0.67,3,25,19.5,0,Match Report
220,Eint Frankfurt,2024-02-18,1,@,Freiburg,de Bundesliga,D 3-3,3,3,0,46,3,0,0,0,1,1,-1.2,-0.4,0.9,1,+2.0,+2.0,+2.1,0.1,10,0.3,0.6,5,50,15.7,0,Match Report
221,Hoffenheim,2024-02-17,1,,Union Berlin,de Bundesliga,L 0-1,0,1,-1,66,0,0,0,0,1,1,-0.4,-0.4,0.8,1.5,-1,-1,-0.8,0.06,18,0,0,4,22.2,19.5,0,Match Report
222,Augsburg,2024-02-17,1,@,Mainz 05,de Bundesliga,L 0-1,0,1,-1,54,0,0,0,0,1,1,-1.2,-0.4,0.5,0.8,-1,-1,-0.5,0.1,10,0,0,3,30,15.5,0,Match Report
223,Heidenheim,2024-02-17,0.4,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,39,1,0,0,0,0.4,0.4,-1.4,-1.4,0.4,0.7,+0.6,+0.6,+0.6,0.07,6,0.17,0.33,3,50,20.5,0,Match Report
224,Gladbach,2024-02-17,0.7,@,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,51,0,0,0,0,0.7,0.7,-1,-1,0.6,1.1,-0.7,-0.7,-0.6,0.05,15,0,,0,0,17.3,0,Match Report
225,Wolfsburg,2024-02-17,1.8,,Dortmund,de Bundesliga,D 1-1,1,1,0,37,1,0,0,0,1.8,1.8,+0.4,+0.4,1.3,1.7,-0.8,-0.8,-1.3,0.17,11,0.09,0.25,4,36.4,15.3,0,Match Report
226,Stuttgart,2024-02-17,1.6,@,Darmstadt 98,de Bundesliga,W 2-1,2,1,+1,43,2,0,0,0,1.6,1.6,-0.1,-0.1,1.3,1.4,+0.4,+0.4,-0.3,0.13,14,0.14,0.5,4,28.6,17.1,0,Match Report
227,Darmstadt 98,2024-02-17,1.7,,Stuttgart,de Bundesliga,L 1-2,1,2,-1,57,1,0,0,0,1.7,1.7,+0.1,+0.1,1,1.5,-0.7,-0.7,0,0.09,20,0.05,0.14,7,35,15.7,1,Match Report
228,Union Berlin,2024-02-17,1.4,@,Hoffenheim,de Bundesliga,W 1-0,1,0,+1,34,1,0,0,0,1.4,1.4,+0.4,+0.4,0.9,0.7,-0.4,-0.4,+0.1,0.14,10,0.1,0.33,3,30,17,1,Match Report
229,Mainz 05,2024-02-17,2.1,,Augsburg,de Bundesliga,W 1-0,1,0,+1,46,1,0,1,1,2.1,1.4,+1.2,+0.4,1.1,1.6,-1.1,-0.4,-0.1,0.08,17,0.06,0.25,4,23.5,16.7,0,Match Report
230,RB Leipzig,2024-02-17,1.7,,Gladbach,de Bundesliga,W 2-0,2,0,+2,49,2,0,0,0,1.7,1.7,+1.0,+1.0,1.5,1.9,+0.3,+0.3,+0.5,0.11,16,0.13,0.22,9,56.3,16.3,0,Match Report
231,Dortmund,2024-02-17,1.4,@,Wolfsburg,de Bundesliga,D 1-1,1,1,0,63,1,0,0,0,1.4,1.4,-0.4,-0.4,0.4,0.5,-0.4,-0.4,+0.6,0.12,12,0.08,0.2,5,41.7,21.4,2,Match Report
232,Leverkusen,2024-02-17,1.9,@,Heidenheim,de Bundesliga,W 2-1,2,1,+1,61,2,0,0,0,1.9,1.9,+1.4,+1.4,1.7,1.7,+0.1,+0.1,+0.3,0.1,18,0.11,0.67,3,16.7,15.7,0,Match Report
233,Werder Bremen,2024-02-16,1.8,@,Köln,de Bundesliga,W 1-0,1,0,+1,43,1,0,0,0,1.8,1.8,+1.0,+1.0,1.8,1.4,-0.8,-0.8,-0.8,0.14,13,0.08,0.25,4,30.8,16.7,0,Match Report
234,Köln,2024-02-16,0.8,,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,57,0,0,0,0,0.8,0.8,-1,-1,0.4,0.4,-0.8,-0.8,-0.4,0.06,13,0,0,2,15.4,17,1,Match Report
235,Hoffenheim,2024-02-11,1.2,,Köln,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,1.2,1.2,+1.1,+1.1,1.2,0.9,-0.2,-0.2,-1.2,0.13,10,0.1,0.33,3,30,14.6,0,Match Report
236,Stuttgart,2024-02-11,1.9,,Mainz 05,de Bundesliga,W 3-1,3,1,+2,61,3,0,0,0,1.9,1.9,+0.5,+0.5,1.9,1.2,+1.1,+1.1,+1.1,0.18,11,0.27,0.43,7,63.6,14.9,0,Match Report
237,Mainz 05,2024-02-11,1.4,@,Stuttgart,de Bundesliga,L 1-3,1,3,-2,39,1,0,0,0,1.4,1.4,-0.5,-0.5,1.4,2.2,-0.4,-0.4,-0.4,0.09,17,0.06,0.17,6,35.3,17.2,0,Match Report
238,Köln,2024-02-11,0.1,@,Hoffenheim,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,0.1,0.1,-1.1,-1.1,0,0.2,+0.9,+0.9,0,0.02,6,0.17,1,1,16.7,24.6,1,Match Report
239,Bayern Munich,2024-02-10,0.6,@,Leverkusen,de Bundesliga,L 0-3,0,3,-3,61,0,0,0,0,0.6,0.6,-0.7,-0.7,0.3,0.7,-0.6,-0.6,-0.3,0.06,9,0,0,1,11.1,17.2,0,Match Report
240,Augsburg,2024-02-10,0.7,,RB Leipzig,de Bundesliga,D 2-2,2,2,0,42,2,0,0,0,0.7,0.7,-0.6,+0.2,0.6,0.9,+1.3,+1.3,+1.4,0.07,11,0.18,0.5,4,36.4,16.3,0,Match Report
241,Heidenheim,2024-02-10,1.8,@,Werder Bremen,de Bundesliga,W 2-1,2,1,+1,35,2,0,0,0,1.8,1.8,+0.1,+0.1,0.9,1.1,+0.2,+0.2,+1.1,0.18,11,0.18,0.67,3,27.3,13.4,0,Match Report
242,Gladbach,2024-02-10,1.5,,Darmstadt 98,de Bundesliga,D 0-0,0,0,0,58,0,0,0,0,1.5,1.5,+0.8,+0.8,0.9,0.9,-1.5,-1.5,-0.9,0.06,24,0,0,8,33.3,19.1,0,Match Report
243,Wolfsburg,2024-02-10,1.3,@,Union Berlin,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,1.3,1.3,+0.8,+0.8,1.2,1.3,-1.3,-1.3,-1.2,0.08,17,0,0,4,23.5,16.5,1,Match Report
244,Werder Bremen,2024-02-10,1.7,,Heidenheim,de Bundesliga,L 1-2,1,2,-1,65,1,0,0,0,1.7,1.7,-0.1,-0.1,1.4,1.5,-0.7,-0.7,-0.4,0.12,15,0.07,0.33,3,20,17.1,1,Match Report
245,Darmstadt 98,2024-02-10,0.7,@,Gladbach,de Bundesliga,D 0-0,0,0,0,42,0,0,0,0,0.7,0.7,-0.8,-0.8,0.4,1,-0.7,-0.7,-0.4,0.08,10,0,0,1,10,21.5,0,Match Report
246,Union Berlin,2024-02-10,0.5,,Wolfsburg,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,0.5,0.5,-0.8,-0.8,0.5,0.7,+0.5,+0.5,+0.5,0.06,8,0.13,1,1,12.5,15.7,0,Match Report
247,RB Leipzig,2024-02-10,1.3,@,Augsburg,de Bundesliga,D 2-2,2,2,0,58,2,0,1,1,1.3,0.6,+0.6,-0.2,0.6,0.9,+0.7,+1.4,+1.4,0.07,8,0.25,0.33,6,75,15.6,0,Match Report
248,Bochum,2024-02-10,1.5,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,1.5,1.5,-0.9,-0.9,1.1,0.5,-0.5,-0.5,-0.1,0.11,14,0.07,0.2,5,35.7,22.1,0,Match Report
249,Leverkusen,2024-02-10,1.3,,Bayern Munich,de Bundesliga,W 3-0,3,0,+3,39,3,0,0,0,1.3,1.3,+0.7,+0.7,1.1,1.1,+1.7,+1.7,+1.9,0.09,14,0.21,0.38,8,57.1,16.4,0,Match Report
250,Eint Frankfurt,2024-02-10,2.4,,Bochum,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,2.4,2.4,+0.9,+0.9,2.3,1.5,-1.4,-1.4,-1.3,0.27,9,0.11,0.5,2,22.2,12.6,0,Match Report
251,Freiburg,2024-02-09,0.3,@,Dortmund,de Bundesliga,L 0-3,0,3,-3,34,0,0,0,0,0.3,0.3,-1.7,-1.7,0.2,0.5,-0.3,-0.3,-0.2,0.04,6,0,0,3,50,19,0,Match Report
252,Dortmund,2024-02-09,1.9,,Freiburg,de Bundesliga,W 3-0,3,0,+3,66,3,0,0,0,1.9,1.9,+1.7,+1.7,1.8,2,+1.1,+1.1,+1.2,0.11,17,0.18,0.38,8,47.1,14.6,0,Match Report
253,Union Berlin,2024-02-07,1,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,1,1,-0.3,-0.3,0.7,1,0,0,+0.3,0.06,16,0.06,0.25,4,25,16.7,0,Match Report
254,Mainz 05,2024-02-07,1.3,,Union Berlin,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,1.3,1.3,+0.3,+0.3,0.4,0.6,-0.3,-0.3,+0.6,0.09,16,0.06,0.17,6,37.5,14.6,2,Match Report
255,Hoffenheim,2024-02-04,1.7,@,Wolfsburg,de Bundesliga,D 2-2,2,2,0,55,2,0,0,0,1.7,1.7,0,+0.8,1.5,1.8,+0.3,+0.3,+0.5,0.1,17,0.12,0.29,7,41.2,18.3,1,Match Report
256,Wolfsburg,2024-02-04,1.7,,Hoffenheim,de Bundesliga,D 2-2,2,2,0,45,1,1,1,0,1.7,0.9,0,-0.8,0.9,1.9,+0.3,+0.1,+0.1,0.07,13,0.08,0.17,6,46.2,16.4,0,Match Report
257,Union Berlin,2024-02-04,0.5,@,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,34,0,0,0,0,0.5,0.5,-0.6,-0.6,0.5,0.5,-0.5,-0.5,-0.5,0.05,10,0,0,2,20,19.3,0,Match Report
258,RB Leipzig,2024-02-04,1.1,,Union Berlin,de Bundesliga,W 2-0,2,0,+2,66,2,0,0,0,1.1,1.1,+0.6,+0.6,0.7,1,+0.9,+0.9,+0.3,0.07,16,0.13,0.33,6,37.5,15.9,1,Match Report
259,Bayern Munich,2024-02-03,2.1,,Gladbach,de Bundesliga,W 3-1,3,1,+2,55,3,0,0,0,2.1,2.1,+1.1,+1.1,1.5,1.2,+0.9,+0.9,+0.5,0.1,20,0.15,0.5,6,30,17.9,1,Match Report
260,Augsburg,2024-02-03,1.6,@,Bochum,de Bundesliga,D 1-1,1,1,0,51,0,1,1,0,1.6,0.9,+0.7,0,0.6,1.4,-0.6,-0.9,-0.6,0.07,13,0,0,2,15.4,16.7,0,Match Report
261,Gladbach,2024-02-03,1,@,Bayern Munich,de Bundesliga,L 1-3,1,3,-2,45,1,0,0,0,1,1,-1.1,-1.1,0.6,0.6,0,0,+0.4,0.09,11,0.09,0.5,2,18.2,22.4,0,Match Report
262,Stuttgart,2024-02-03,1.7,@,Freiburg,de Bundesliga,W 3-1,3,1,+2,65,3,0,0,0,1.7,1.7,+1.0,+1.0,1.7,2.8,+1.3,+1.3,+1.3,0.1,17,0.18,0.33,9,52.9,17.7,0,Match Report
263,Werder Bremen,2024-02-03,0.6,@,Mainz 05,de Bundesliga,W 1-0,1,0,+1,41,1,0,0,0,0.6,0.6,-0.2,-0.2,0.3,0.9,+0.4,+0.4,-0.3,0.1,6,0.17,1,1,16.7,16.4,0,Match Report
264,Darmstadt 98,2024-02-03,0.6,,Leverkusen,de Bundesliga,L 0-2,0,2,-2,33,0,0,0,0,0.6,0.6,-1.4,-1.4,0.5,0.3,-0.6,-0.6,-0.5,0.07,8,0,0,6,75,16.9,0,Match Report
265,Mainz 05,2024-02-03,0.8,,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,59,0,0,0,0,0.8,0.8,+0.2,+0.2,0.6,0.9,-0.8,-0.8,-0.6,0.03,23,0,0,5,21.7,21.9,1,Match Report
266,Freiburg,2024-02-03,0.7,,Stuttgart,de Bundesliga,L 1-3,1,3,-2,35,1,0,0,0,0.7,0.7,-1,-1,0.6,0.8,+0.3,+0.3,+0.4,0.12,6,0.17,0.33,3,50,11.4,0,Match Report
267,Bochum,2024-02-03,0.9,,Augsburg,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,0.9,0.9,-0.7,0,0.7,0.9,+0.1,+0.1,-0.7,0.09,10,0.1,0.25,4,40,18.4,0,Match Report
268,Köln,2024-02-03,1.3,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,41,2,0,0,0,1.3,1.3,+0.5,+0.5,0.9,0.3,+0.7,+0.7,+1.1,0.09,15,0.13,0.5,4,26.7,17.2,1,Match Report
269,Leverkusen,2024-02-03,1.9,@,Darmstadt 98,de Bundesliga,W 2-0,2,0,+2,67,2,0,0,0,1.9,1.9,+1.4,+1.4,1.7,1.7,+0.1,+0.1,+0.3,0.1,20,0.1,0.29,7,35,18.1,0,Match Report
270,Eint Frankfurt,2024-02-03,0.8,@,Köln,de Bundesliga,L 0-2,0,2,-2,59,0,0,0,0,0.8,0.8,-0.5,-0.5,0.7,1.3,-0.8,-0.8,-0.7,0.08,11,0,0,4,36.4,16.9,1,Match Report
271,Heidenheim,2024-02-02,1.2,,Dortmund,de Bundesliga,D 0-0,0,0,0,31,0,0,0,0,1.2,1.2,+0.6,+0.6,0.6,0.6,-1.2,-1.2,-0.6,0.1,12,0,,0,0,14.5,0,Match Report
272,Dortmund,2024-02-02,0.6,@,Heidenheim,de Bundesliga,D 0-0,0,0,0,69,0,0,0,0,0.6,0.6,-0.6,-0.6,0.5,1.5,-0.6,-0.6,-0.5,0.05,14,0,0,5,35.7,18.1,0,Match Report
273,Darmstadt 98,2024-01-28,1.1,@,Union Berlin,de Bundesliga,L 0-1,0,1,-1,50,0,0,0,0,1.1,1.1,-1.3,-1.3,1.1,1.1,-1.1,-1.1,-1.1,0.07,16,0,0,1,6.3,17.6,0,Match Report
274,Union Berlin,2024-01-28,2.5,,Darmstadt 98,de Bundesliga,W 1-0,1,0,+1,50,1,0,0,0,2.5,2.5,+1.3,+1.3,1.9,1.3,-1.5,-1.5,-0.9,0.12,21,0.05,0.17,6,28.6,14.9,0,Match Report
275,Dortmund,2024-01-28,2.9,,Bochum,de Bundesliga,W 3-1,3,1,+2,63,1,2,2,0,2.9,1.4,+2.4,+0.9,0.8,1.5,+0.1,-0.4,+0.2,0.08,17,0.06,0.25,4,23.5,14.8,1,Match Report
276,Bochum,2024-01-28,0.5,@,Dortmund,de Bundesliga,L 1-3,1,3,-2,37,0,0,0,0,0.5,0.5,-2.4,-0.9,0.4,0.8,-0.5,-0.5,-0.4,0.05,11,0,0,4,36.4,20.8,1,Match Report
277,Hoffenheim,2024-01-27,2.8,,Heidenheim,de Bundesliga,D 1-1,1,1,0,67,0,1,1,0,2.8,2.1,+1.6,+1.0,1.8,2.3,-1.8,-2.1,-1.8,0.1,22,0,0,6,27.3,17.1,0,Match Report
278,Bayern Munich,2024-01-27,2.3,@,Augsburg,de Bundesliga,W 3-2,3,2,+1,58,3,0,0,0,2.3,2.3,-0.3,+1.3,1.1,0.7,+0.7,+0.7,-0.1,0.18,13,0.23,0.75,4,30.8,14.2,0,Match Report
279,Augsburg,2024-01-27,2.6,,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,42,1,1,2,1,2.6,1,+0.3,-1.3,0.3,0.8,-0.6,0,+0.7,0.08,13,0.08,0.2,5,38.5,18.4,1,Match Report
280,Heidenheim,2024-01-27,1.1,@,Hoffenheim,de Bundesliga,D 1-1,1,1,0,33,1,0,0,0,1.1,1.1,-1.6,-1,1.1,0.8,-0.1,-0.1,-0.1,0.08,14,0.07,0.33,3,21.4,21.4,0,Match Report
281,Gladbach,2024-01-27,0.3,@,Leverkusen,de Bundesliga,D 0-0,0,0,0,25,0,0,0,0,0.3,0.3,-2.6,-2.6,0.3,0.5,-0.3,-0.3,-0.3,0.07,4,0,0,3,75,19.4,0,Match Report
282,Wolfsburg,2024-01-27,1.5,,Köln,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.5,1.5,+0.9,+0.9,1.2,1.8,-0.5,-0.5,-0.2,0.11,14,0.07,0.25,4,28.6,11.1,1,Match Report
283,Stuttgart,2024-01-27,2.2,,RB Leipzig,de Bundesliga,W 5-2,5,2,+3,54,4,1,1,0,2.2,1.5,+1.8,+1.1,1,1.2,+2.8,+2.5,+1.0,0.09,17,0.24,0.5,8,47.1,19.1,0,Match Report
284,Werder Bremen,2024-01-27,2.5,,Freiburg,de Bundesliga,W 3-1,3,1,+2,42,2,1,1,0,2.5,1.7,+1.3,+1.3,0.7,0.7,+0.5,+0.3,+0.3,0.13,13,0.15,1,2,15.4,20.4,0,Match Report
285,Freiburg,2024-01-27,1.2,@,Werder Bremen,de Bundesliga,L 1-3,1,3,-2,58,0,1,1,0,1.2,0.4,-1.3,-1.3,0.3,0.9,-0.2,-0.4,-0.3,0.06,6,0,0,3,50,16,1,Match Report
286,RB Leipzig,2024-01-27,0.4,@,Stuttgart,de Bundesliga,L 2-5,2,5,-3,46,2,0,0,0,0.4,0.4,-1.8,-1.1,0.3,0.3,+1.6,+1.6,+1.7,0.09,4,0.5,1,2,50,20.2,0,Match Report
287,Köln,2024-01-27,0.6,@,Wolfsburg,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.6,0.6,-0.9,-0.9,0.4,0.5,+0.4,+0.4,-0.4,0.1,6,0.17,0.5,2,33.3,17.4,0,Match Report
288,Leverkusen,2024-01-27,2.9,,Gladbach,de Bundesliga,D 0-0,0,0,0,75,0,0,0,0,2.9,2.9,+2.6,+2.6,2.5,4.4,-2.9,-2.9,-2.5,0.11,28,0,0,9,32.1,18.8,0,Match Report
289,Mainz 05,2024-01-26,0.8,@,Eint Frankfurt,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.8,0.8,-0.5,-0.5,0.8,1,-0.8,-0.8,-0.8,0.11,7,0,,0,0,17.5,0,Match Report
290,Eint Frankfurt,2024-01-26,1.3,,Mainz 05,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,1.3,1.3,+0.5,+0.5,0.9,0.5,-0.3,-0.3,+0.1,0.17,11,0.09,0.33,3,27.3,17.8,0,Match Report
291,Bayern Munich,2024-01-24,2.1,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,72,1,0,0,0,2.1,2.1,+1.8,+1.8,1.1,2.2,-1.1,-1.1,-1.1,0.1,22,0.05,0.1,10,45.5,16.6,0,Match Report
292,Union Berlin,2024-01-24,0.2,@,Bayern Munich,de Bundesliga,L 0-1,0,1,-1,28,0,0,0,0,0.2,0.2,-1.8,-1.8,0.1,0.2,-0.2,-0.2,-0.1,0.06,4,0,0,1,25,19.3,0,Match Report
293,Bayern Munich,2024-01-21,1.9,,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,68,0,0,0,0,1.9,1.9,+1.5,+1.5,1,2.7,-1.9,-1.9,-1,0.09,22,0,0,7,31.8,15.6,1,Match Report
294,Augsburg,2024-01-21,1.3,@,Gladbach,de Bundesliga,W 2-1,2,1,+1,45,2,0,0,0,1.3,1.3,-0.4,-0.4,1.1,1.4,+0.7,+0.7,+0.9,0.09,15,0.13,0.29,7,46.7,16.8,0,Match Report
295,Gladbach,2024-01-21,1.7,,Augsburg,de Bundesliga,L 1-2,1,2,-1,55,1,0,0,0,1.7,1.7,+0.4,+0.4,1.3,1.8,-0.7,-0.7,-1.3,0.12,18,0.06,0.25,4,22.2,17.3,0,Match Report
296,Werder Bremen,2024-01-21,0.4,@,Bayern Munich,de Bundesliga,W 1-0,1,0,+1,32,1,0,0,0,0.4,0.4,-1.5,-1.5,0.3,0.6,+0.6,+0.6,-0.3,0.05,8,0.13,0.33,3,37.5,17.3,0,Match Report
297,Hoffenheim,2024-01-20,1.4,@,Freiburg,de Bundesliga,L 2-3,2,3,-1,56,2,0,0,0,1.4,1.4,-1.3,-1.3,1.1,1.4,+0.6,+0.6,+0.9,0.09,16,0.13,0.5,4,25,18.2,0,Match Report
298,Heidenheim,2024-01-20,1.1,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,53,0,0,0,0,1.1,1.1,0,0,0.9,1.7,-1.1,-1.1,-0.9,0.09,12,0,0,3,25,15.2,1,Match Report
299,Wolfsburg,2024-01-20,1.1,@,Heidenheim,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,1.1,1.1,0,0,0.9,1.1,-0.1,-0.1,+0.1,0.09,13,0.08,0.33,3,23.1,16.6,0,Match Report
300,Stuttgart,2024-01-20,1.4,@,Bochum,de Bundesliga,L 0-1,0,1,-1,62,0,0,0,0,1.4,1.4,+0.6,+0.6,1.1,2.7,-1.4,-1.4,-1.1,0.08,19,0,0,5,26.3,14.2,0,Match Report
301,Darmstadt 98,2024-01-20,1.1,,Eint Frankfurt,de Bundesliga,D 2-2,2,2,0,50,2,0,0,0,1.1,1.1,-0.1,-0.1,0.8,1.2,+0.9,+0.9,+1.2,0.1,12,0.17,0.67,3,25,18.3,0,Match Report
302,Freiburg,2024-01-20,2.7,,Hoffenheim,de Bundesliga,W 3-2,3,2,+1,44,3,0,0,0,2.7,2.7,+1.3,+1.3,1.9,2.5,+0.3,+0.3,+1.1,0.15,18,0.17,0.33,9,50,15.6,1,Match Report
303,RB Leipzig,2024-01-20,1.6,,Leverkusen,de Bundesliga,L 2-3,2,3,-1,40,2,0,0,0,1.6,1.6,-0.4,-0.4,1.6,1.3,+0.4,+0.4,+0.4,0.16,10,0.2,0.33,6,60,15.7,0,Match Report
304,Dortmund,2024-01-20,3.4,@,Köln,de Bundesliga,W 4-0,4,0,+4,61,3,1,1,0,3.4,2.6,+2.1,+1.3,2.5,2,+0.6,+0.4,+0.5,0.26,10,0.3,0.5,6,60,16.9,1,Match Report
305,Bochum,2024-01-20,0.9,,Stuttgart,de Bundesliga,W 1-0,1,0,+1,38,1,0,0,0,0.9,0.9,-0.6,-0.6,0.7,0.3,+0.1,+0.1,+0.3,0.15,6,0.17,1,1,16.7,16,0,Match Report
306,Köln,2024-01-20,1.3,,Dortmund,de Bundesliga,L 0-4,0,4,-4,39,0,0,0,0,1.3,1.3,-2.1,-1.3,0.5,0.7,-1.3,-1.3,-0.5,0.07,19,0,0,5,26.3,17.4,0,Match Report
307,Leverkusen,2024-01-20,2,@,RB Leipzig,de Bundesliga,W 3-2,3,2,+1,60,3,0,0,0,2,2,+0.4,+0.4,2,2.5,+1.0,+1.0,+1.0,0.11,18,0.17,0.6,5,27.8,15.8,0,Match Report
308,Eint Frankfurt,2024-01-20,1.2,@,Darmstadt 98,de Bundesliga,D 2-2,2,2,0,50,2,0,0,0,1.2,1.2,+0.1,+0.1,1.2,0.4,+0.8,+0.8,+0.8,0.16,8,0.25,0.5,4,50,16.4,0,Match Report
309,Gladbach,2024-01-14,1.9,,Stuttgart,de Bundesliga,W 3-1,3,1,+2,29,3,0,0,0,1.9,1.9,+1.0,+1.0,1.3,0.7,+1.1,+1.1,+0.7,0.25,8,0.38,0.75,4,50,12.5,0,Match Report
310,Stuttgart,2024-01-14,0.9,@,Gladbach,de Bundesliga,L 1-3,1,3,-2,71,1,0,0,0,0.9,0.9,-1,-1,0.7,1.8,+0.1,+0.1,+0.3,0.06,15,0.07,0.5,2,13.3,21,2,Match Report
311,Werder Bremen,2024-01-14,0.8,@,Bochum,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,0.8,0.8,+0.1,+0.1,0.6,0.9,+0.2,+0.2,+0.4,0.05,16,0.06,0.33,3,18.8,16,0,Match Report
312,Bochum,2024-01-14,0.7,,Werder Bremen,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,0.7,0.7,-0.1,-0.1,0.5,0.4,+0.3,+0.3,+0.5,0.05,14,0.07,0.25,4,28.6,18.2,0,Match Report
313,Augsburg,2024-01-13,0.4,,Leverkusen,de Bundesliga,L 0-1,0,1,-1,24,0,0,0,0,0.4,0.4,-1.5,-1.5,0.4,0.4,-0.4,-0.4,-0.4,0.14,3,0,,0,0,20.1,0,Match Report
314,Heidenheim,2024-01-13,0.9,@,Köln,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,0.9,0.9,0,0,0.3,0.7,+0.1,+0.1,-0.3,0.11,9,0.11,0.5,2,22.2,16.2,1,Match Report
315,Wolfsburg,2024-01-13,0.6,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.6,0.6,+0.1,+0.1,0.6,0.5,+0.4,+0.4,+0.4,0.06,9,0.11,0.25,4,44.4,16.2,0,Match Report
316,Darmstadt 98,2024-01-13,1,,Dortmund,de Bundesliga,L 0-3,0,3,-3,48,0,0,0,0,1,1,-2.1,-2.1,0.8,0.6,-1,-1,-0.8,0.09,11,0,0,2,18.2,20.4,1,Match Report
317,Union Berlin,2024-01-13,0.5,@,Freiburg,de Bundesliga,D 0-0,0,0,0,43,0,0,0,0,0.5,0.5,-1.3,-1.3,0.2,0.5,-0.5,-0.5,-0.2,0.05,9,0,0,4,44.4,18.4,0,Match Report
318,Mainz 05,2024-01-13,0.4,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,0.4,0.4,-0.1,-0.1,0.3,0.5,+0.6,+0.6,+0.7,0.04,11,0.09,0.5,2,18.2,18.3,0,Match Report
319,Freiburg,2024-01-13,1.8,,Union Berlin,de Bundesliga,D 0-0,0,0,0,57,0,0,0,0,1.8,1.8,+1.3,+1.3,1.6,1.9,-1.8,-1.8,-1.6,0.14,13,0,0,3,23.1,12,0,Match Report
320,RB Leipzig,2024-01-13,3.5,,Eint Frankfurt,de Bundesliga,L 0-1,0,1,-1,62,0,0,0,0,3.5,3.5,+2.4,+2.4,3.2,4,-3.5,-3.5,-3.2,0.11,31,0,0,8,25.8,13.3,0,Match Report
321,Dortmund,2024-01-13,3.1,@,Darmstadt 98,de Bundesliga,W 3-0,3,0,+3,52,3,0,0,0,3.1,3.1,+2.1,+2.1,2.7,1.7,-0.1,-0.1,+0.3,0.18,17,0.18,0.38,8,47.1,18.4,0,Match Report
322,Köln,2024-01-13,0.9,,Heidenheim,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,0.9,0.9,0,0,0.9,1,+0.1,+0.1,+0.1,0.06,14,0.07,0.2,5,35.7,15.3,1,Match Report
323,Leverkusen,2024-01-13,2,@,Augsburg,de Bundesliga,W 1-0,1,0,+1,76,1,0,0,0,2,2,+1.5,+1.5,1.7,2.5,-1,-1,-0.7,0.08,24,0.04,0.17,6,25,17.9,0,Match Report
