Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
431,Bayern Munich,2024-11-22,3.7,,Augsburg,de Bundesliga,W 3-0,3,0,+3,80,1,2,2,0,3.7,2.2,+3.6,+2.1,1.7,2.7,-0.7,-1.2,-0.7,0.07,31,0.03,0.08,12,38.7,18.1,1,Match Report
432,Augsburg,2024-11-22,0.1,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,20,0,0,0,0,0.1,0.1,-3.6,-2.1,0.1,0.2,-0.1,-0.1,-0.1,0.05,2,0,0,1,50,10.2,0,Match Report
433,Hoffenheim,2024-11-10,0.5,@,Augsburg,de Bundesliga,D 0-0,0,0,0,56,0,0,0,0,0.5,0.5,-0.4,-0.4,0.5,0.7,-0.5,-0.5,-0.5,0.04,11,0,0,2,18.2,20.5,0,Match Report
434,Augsburg,2024-11-10,0.9,,Hoffenheim,de Bundesliga,D 0-0,0,0,0,44,0,0,0,0,0.9,0.9,+0.4,+0.4,0.4,1,-0.9,-0.9,-0.4,0.06,16,0,0,4,25,20.4,1,Match Report
435,Heidenheim,2024-11-10,2.4,,Wolfsburg,de Bundesliga,L 1-3,1,3,-2,65,1,0,0,0,2.4,2.4,+0.9,+0.9,1.4,1.4,-1.4,-1.4,-1.4,0.13,19,0.05,0.25,4,21.1,14.6,1,Match Report
436,Wolfsburg,2024-11-10,1.5,@,Heidenheim,de Bundesliga,W 3-1,3,1,+2,35,3,0,0,0,1.5,1.5,-0.9,-0.9,0.4,0.8,+1.5,+1.5,+0.6,0.12,13,0.23,0.5,6,46.2,14.1,1,Match Report
437,Stuttgart,2024-11-10,2.5,,Eint Frankfurt,de Bundesliga,L 2-3,2,3,-1,60,2,0,1,1,2.5,1.7,+1.2,+0.4,1.8,2.3,-0.5,+0.3,+0.2,0.08,21,0.1,0.22,9,42.9,16.6,0,Match Report
438,Eint Frankfurt,2024-11-10,1.3,@,Stuttgart,de Bundesliga,W 3-2,3,2,+1,40,3,0,0,0,1.3,1.3,-1.2,-0.4,0.5,0.6,+1.7,+1.7,+0.5,0.17,8,0.38,0.6,5,62.5,16.6,1,Match Report
439,Bayern Munich,2024-11-09,0.8,@,St. Pauli,de Bundesliga,W 1-0,1,0,+1,75,1,0,0,0,0.8,0.8,+0.7,+0.7,0.5,1.1,+0.2,+0.2,-0.5,0.06,13,0.08,0.17,6,46.2,19,0,Match Report
440,Holstein Kiel,2024-11-09,0.7,@,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,40,1,0,0,0,0.7,0.7,-1,-1,0.6,0.7,+0.3,+0.3,+0.4,0.06,12,0.08,0.2,5,41.7,17,0,Match Report
441,Gladbach,2024-11-09,0.9,@,RB Leipzig,de Bundesliga,D 0-0,0,0,0,39,0,0,0,0,0.9,0.9,-0.1,-0.1,0.8,0.8,-0.9,-0.9,-0.8,0.07,14,0,0,4,28.6,19.2,0,Match Report
442,St. Pauli,2024-11-09,0.1,,Bayern Munich,de Bundesliga,L 0-1,0,1,-1,25,0,0,0,0,0.1,0.1,-0.7,-0.7,0.1,0.5,-0.1,-0.1,-0.1,0.03,3,0,,0,0,21.8,0,Match Report
443,Werder Bremen,2024-11-09,1.7,,Holstein Kiel,de Bundesliga,W 2-1,2,1,+1,60,2,0,0,0,1.7,1.7,+1.0,+1.0,1.4,2,+0.3,+0.3,-0.4,0.11,16,0.13,0.4,5,31.3,15.2,1,Match Report
444,Mainz 05,2024-11-09,2,,Dortmund,de Bundesliga,W 3-1,3,1,+2,53,3,0,0,0,2,2,+1.2,+1.9,2,2.6,+1.0,+1.0,+1.0,0.16,13,0.23,0.33,9,69.2,13.4,0,Match Report
445,RB Leipzig,2024-11-09,1,,Gladbach,de Bundesliga,D 0-0,0,0,0,61,0,0,0,0,1,1,+0.1,+0.1,1,1.1,-1,-1,-1,0.08,12,0,0,5,41.7,16.2,0,Match Report
446,Dortmund,2024-11-09,0.9,@,Mainz 05,de Bundesliga,L 1-3,1,3,-2,47,0,1,1,0,0.9,0.1,-1.2,-1.9,0,0.5,+0.1,-0.1,0,0.07,1,0,,0,0,23,0,Match Report
447,Bochum,2024-11-09,0.7,,Leverkusen,de Bundesliga,D 1-1,1,1,0,30,1,0,0,0,0.7,0.7,-0.5,-0.5,0.4,0.5,+0.3,+0.3,-0.4,0.05,15,0.07,0.33,3,20,20.1,0,Match Report
448,Leverkusen,2024-11-09,1.2,@,Bochum,de Bundesliga,D 1-1,1,1,0,70,1,0,0,0,1.2,1.2,+0.5,+0.5,1.2,1.6,-0.2,-0.2,-0.2,0.11,11,0.09,0.33,3,27.3,16.4,0,Match Report
449,Union Berlin,2024-11-08,0.7,,Freiburg,de Bundesliga,D 0-0,0,0,0,41,0,0,0,0,0.7,0.7,-0.9,-0.1,0.7,1,-0.7,-0.7,-0.7,0.06,12,0,0,6,50,20.2,0,Match Report
450,Freiburg,2024-11-08,1.7,@,Union Berlin,de Bundesliga,D 0-0,0,0,0,59,0,0,1,1,1.7,0.9,+0.9,+0.1,0.8,1.7,-1.7,-0.9,-0.8,0.07,13,0,0,3,23.1,19.8,0,Match Report
451,Gladbach,2024-11-03,2.5,,Werder Bremen,de Bundesliga,W 4-1,4,1,+3,47,3,0,0,0,2.5,2.5,+1.1,+1.1,2.1,1.7,+0.5,+0.5,+0.9,0.16,16,0.19,0.43,7,43.8,14.5,0,Match Report
452,Werder Bremen,2024-11-03,1.4,@,Gladbach,de Bundesliga,L 1-4,1,4,-3,53,1,0,0,0,1.4,1.4,-1.1,-1.1,1.3,1.4,-0.4,-0.4,-0.3,0.09,15,0.07,0.2,5,33.3,15.2,0,Match Report
453,Mainz 05,2024-11-03,0.5,@,Freiburg,de Bundesliga,D 0-0,0,0,0,49,0,0,0,0,0.5,0.5,-0.3,-0.3,0.3,0.4,-0.5,-0.5,-0.3,0.06,9,0,0,2,22.2,17,0,Match Report
454,Freiburg,2024-11-03,0.8,,Mainz 05,de Bundesliga,D 0-0,0,0,0,51,0,0,0,0,0.8,0.8,+0.3,+0.3,0.8,0.5,-0.8,-0.8,-0.8,0.08,10,0,0,2,20,19.7,0,Match Report
455,Hoffenheim,2024-11-02,0.7,,St. Pauli,de Bundesliga,L 0-2,0,2,-2,67,0,0,0,0,0.7,0.7,-0.2,-0.2,0.5,1.2,-0.7,-0.7,-0.5,0.06,12,0,0,6,50,17.7,0,Match Report
456,Bayern Munich,2024-11-02,2.5,,Union Berlin,de Bundesliga,W 3-0,3,0,+3,77,2,1,1,0,2.5,1.7,+2.0,+1.2,1.6,3.1,+0.5,+0.3,+0.4,0.11,15,0.13,0.33,6,40,16.6,0,Match Report
457,Augsburg,2024-11-02,0.5,@,Wolfsburg,de Bundesliga,D 1-1,1,1,0,31,1,0,0,0,0.5,0.5,-0.8,-0.8,0.5,0.3,+0.5,+0.5,+0.5,0.16,3,0.33,1,1,33.3,17.8,0,Match Report
458,Heidenheim,2024-11-02,1.2,@,Holstein Kiel,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,1.2,1.2,+0.1,+0.1,1,1.7,-1.2,-1.2,-1,0.07,17,0,0,4,23.5,15,0,Match Report
459,Holstein Kiel,2024-11-02,1.1,,Heidenheim,de Bundesliga,W 1-0,1,0,+1,45,1,0,0,0,1.1,1.1,-0.1,-0.1,0.9,0.9,-0.1,-0.1,+0.1,0.1,11,0.09,0.17,6,54.5,17.2,0,Match Report
460,Wolfsburg,2024-11-02,1.2,,Augsburg,de Bundesliga,D 1-1,1,1,0,69,1,0,0,0,1.2,1.2,+0.8,+0.8,1,1.1,-0.2,-0.2,0,0.07,18,0.06,0.2,5,27.8,17.7,1,Match Report
461,St. Pauli,2024-11-02,0.9,@,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,33,2,0,0,0,0.9,0.9,+0.2,+0.2,0.9,0.5,+1.1,+1.1,+1.1,0.13,7,0.29,0.67,3,42.9,15.7,0,Match Report
462,Union Berlin,2024-11-02,0.5,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,23,0,0,0,0,0.5,0.5,-2,-1.2,0.3,0.8,-0.5,-0.5,-0.3,0.06,8,0,0,1,12.5,12.7,0,Match Report
463,RB Leipzig,2024-11-02,0.5,@,Dortmund,de Bundesliga,L 1-2,1,2,-1,43,1,0,0,0,0.5,0.5,-1.6,-1.6,0.5,0.5,+0.5,+0.5,+0.5,0.07,7,0.14,0.5,2,28.6,18.8,0,Match Report
464,Dortmund,2024-11-02,2,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,57,2,0,0,0,2,2,+1.6,+1.6,1.5,1.5,0,0,+0.5,0.11,20,0.1,0.29,7,35,14.3,1,Match Report
465,Bochum,2024-11-02,1.8,@,Eint Frankfurt,de Bundesliga,L 2-7,2,7,-5,36,2,0,0,0,1.8,1.8,-1.7,-1.7,1.7,1.3,+0.2,+0.2,+0.3,0.16,11,0.18,0.25,8,72.7,17.5,0,Match Report
466,Eint Frankfurt,2024-11-02,3.5,,Bochum,de Bundesliga,W 7-2,7,2,+5,64,7,0,0,0,3.5,3.5,+1.7,+1.7,2.5,2.5,+3.5,+3.5,+2.5,0.2,18,0.39,0.78,9,50,17,2,Match Report
467,Stuttgart,2024-11-01,0.3,@,Leverkusen,de Bundesliga,D 0-0,0,0,0,47,0,0,0,0,0.3,0.3,-1.9,-1.9,0.2,0.4,-0.3,-0.3,-0.2,0.07,4,0,0,1,25,20.5,0,Match Report
468,Leverkusen,2024-11-01,2.2,,Stuttgart,de Bundesliga,D 0-0,0,0,0,53,0,0,0,0,2.2,2.2,+1.9,+1.9,2.1,2,-2.2,-2.2,-2.1,0.12,19,0,0,5,26.3,13.4,0,Match Report
469,Hoffenheim,2024-10-27,0.7,@,Heidenheim,de Bundesliga,D 0-0,0,0,0,53,0,0,0,0,0.7,0.7,-0.8,-0.8,0.5,0.5,-0.7,-0.7,-0.5,0.06,12,0,0,4,33.3,21.9,0,Match Report
470,Bayern Munich,2024-10-27,2.2,@,Bochum,de Bundesliga,W 5-0,5,0,+5,72,5,0,0,0,2.2,2.2,+1.6,+1.6,2,2.6,+2.8,+2.8,+1.0,0.12,19,0.26,0.5,10,52.6,17,1,Match Report
471,Heidenheim,2024-10-27,1.5,,Hoffenheim,de Bundesliga,D 0-0,0,0,0,47,0,0,0,0,1.5,1.5,+0.8,+0.8,1.2,0.5,-1.5,-1.5,-1.2,0.11,17,0,0,3,17.6,18.4,2,Match Report
472,Union Berlin,2024-10-27,1.4,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.4,1.4,0,0,1.2,1.2,-0.4,-0.4,-0.2,0.11,13,0.08,0.25,4,30.8,14.8,0,Match Report
473,Bochum,2024-10-27,0.6,,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,28,0,0,0,0,0.6,0.6,-1.6,-1.6,0.5,0.3,-0.6,-0.6,-0.5,0.09,6,0,0,1,16.7,24.2,1,Match Report
474,Eint Frankfurt,2024-10-27,1.5,@,Union Berlin,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.5,1.5,0,0,0.6,0.4,-0.5,-0.5,-0.6,0.11,17,0.06,0.2,5,29.4,17.4,1,Match Report
475,Augsburg,2024-10-26,0.6,,Dortmund,de Bundesliga,W 2-1,2,1,+1,25,2,0,0,0,0.6,0.6,-0.4,-0.4,0.2,0.4,+1.4,+1.4,+0.8,0.05,12,0.17,0.5,4,33.3,22.4,1,Match Report
476,Holstein Kiel,2024-10-26,0.5,@,Stuttgart,de Bundesliga,L 1-2,1,2,-1,42,1,0,0,0,0.5,0.5,-1.1,-1.1,0.4,0.4,+0.5,+0.5,-0.4,0.06,9,0.11,0.33,3,33.3,18,0,Match Report
477,Wolfsburg,2024-10-26,1.1,@,St. Pauli,de Bundesliga,D 0-0,0,0,0,46,0,0,0,0,1.1,1.1,+0.3,+0.3,1,0.7,-1.1,-1.1,-1,0.12,9,0,0,4,44.4,17.1,0,Match Report
478,St. Pauli,2024-10-26,0.8,,Wolfsburg,de Bundesliga,D 0-0,0,0,0,54,0,0,0,0,0.8,0.8,-0.3,-0.3,0.7,0.7,-0.8,-0.8,-0.7,0.06,14,0,0,5,35.7,18.7,1,Match Report
479,Stuttgart,2024-10-26,1.6,,Holstein Kiel,de Bundesliga,W 2-1,2,1,+1,58,2,0,0,0,1.6,1.6,+1.1,+1.1,1.6,1.2,+0.4,+0.4,+0.4,0.1,16,0.13,0.33,6,37.5,17.8,0,Match Report
480,Werder Bremen,2024-10-26,1.6,,Leverkusen,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,1.6,1.6,+0.3,+0.3,1.5,1.8,+0.4,+0.4,+0.5,0.12,13,0.15,0.25,8,61.5,16.6,0,Match Report
481,Freiburg,2024-10-26,1.7,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,57,1,0,0,0,1.7,1.7,-0.1,-0.1,0.8,1.7,-0.7,-0.7,+0.2,0.12,15,0.07,0.2,5,33.3,18,2,Match Report
482,RB Leipzig,2024-10-26,1.8,,Freiburg,de Bundesliga,W 3-1,3,1,+2,43,3,0,0,0,1.8,1.8,+0.1,+0.1,1.5,1.9,+1.2,+1.2,+0.5,0.15,12,0.25,0.33,9,75,13.4,0,Match Report
483,Dortmund,2024-10-26,1,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,75,1,0,0,0,1,1,+0.4,+0.4,0.9,1.5,0,0,+0.1,0.09,11,0.09,0.25,4,36.4,20.1,0,Match Report
484,Leverkusen,2024-10-26,1.3,@,Werder Bremen,de Bundesliga,D 2-2,2,2,0,57,1,0,0,0,1.3,1.3,-0.3,-0.3,1.1,0.8,-0.3,-0.3,-0.1,0.09,14,0.07,0.2,5,35.7,15.2,1,Match Report
485,Gladbach,2024-10-25,0.7,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.7,0.7,-0.9,-0.9,0.5,1,+0.3,+0.3,+0.5,0.08,9,0.11,0.2,5,55.6,18.3,1,Match Report
486,Mainz 05,2024-10-25,1.7,,Gladbach,de Bundesliga,D 1-1,1,1,0,52,0,0,0,0,1.7,1.7,+0.9,+0.9,1.5,1.6,-1.7,-1.7,-1.5,0.07,23,0,0,6,26.1,19.2,0,Match Report
487,Holstein Kiel,2024-10-20,1.3,,Union Berlin,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,1.3,1.3,+0.2,+0.2,1,0.9,-1.3,-1.3,-1,0.11,12,0,0,4,33.3,14.7,0,Match Report
488,Wolfsburg,2024-10-20,1.8,,Werder Bremen,de Bundesliga,L 2-4,2,4,-2,43,2,0,0,0,1.8,1.8,-0.2,-0.2,0.7,0.8,+0.2,+0.2,-0.7,0.15,14,0.14,0.4,5,35.7,16.3,0,Match Report
489,Werder Bremen,2024-10-20,2,@,Wolfsburg,de Bundesliga,W 4-2,4,2,+2,57,4,0,0,0,2,2,+0.2,+0.2,1.9,1.8,+2.0,+2.0,+1.1,0.14,15,0.27,0.57,7,46.7,16.8,1,Match Report
490,Union Berlin,2024-10-20,1.1,@,Holstein Kiel,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,1.1,1.1,-0.2,-0.2,1,1.4,+0.9,+0.9,+1.0,0.08,14,0.14,0.5,4,28.6,14.8,0,Match Report
491,Hoffenheim,2024-10-19,2.5,,Bochum,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,2.5,2.5,-0.2,+0.6,2.1,1.6,+0.5,+0.5,-0.1,0.2,12,0.25,0.43,7,58.3,15.9,0,Match Report
492,Bayern Munich,2024-10-19,3.2,,Stuttgart,de Bundesliga,W 4-0,4,0,+4,65,4,0,0,0,3.2,3.2,+2.7,+2.7,2.5,2.6,+0.8,+0.8,-1.5,0.16,22,0.18,0.4,10,45.5,15.9,0,Match Report
493,Augsburg,2024-10-19,0.6,@,Freiburg,de Bundesliga,L 1-3,1,3,-2,43,1,0,0,0,0.6,0.6,-0.2,-0.2,0.4,0.7,+0.4,+0.4,+0.6,0.06,9,0.11,0.33,3,33.3,20.7,0,Match Report
494,Heidenheim,2024-10-19,2,@,Gladbach,de Bundesliga,L 2-3,2,3,-1,34,1,1,1,0,2,1.2,-1.6,-1.6,1,1.1,0,-0.2,-1,0.07,18,0.06,0.2,5,27.8,15.9,1,Match Report
495,Gladbach,2024-10-19,3.6,,Heidenheim,de Bundesliga,W 3-2,3,2,+1,66,2,1,1,0,3.6,2.8,+1.6,+1.6,2.4,2.1,-0.6,-0.8,-1.4,0.15,19,0.11,0.22,9,47.4,16,0,Match Report
496,Stuttgart,2024-10-19,0.5,@,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,35,0,0,0,0,0.5,0.5,-2.7,-2.7,0.5,0.6,-0.5,-0.5,-0.5,0.13,4,0,0,1,25,17.7,0,Match Report
497,Mainz 05,2024-10-19,0.6,,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,53,0,0,0,0,0.6,0.6,-1.3,-1.3,0.5,1.3,-0.6,-0.6,-0.5,0.04,17,0,0,2,11.8,18.1,0,Match Report
498,Freiburg,2024-10-19,0.8,,Augsburg,de Bundesliga,W 3-1,3,1,+2,57,3,0,0,0,0.8,0.8,+0.2,+0.2,0.4,0.6,+2.2,+2.2,+2.6,0.05,15,0.2,0.5,6,40,19.8,0,Match Report
499,RB Leipzig,2024-10-19,1.9,@,Mainz 05,de Bundesliga,W 2-0,2,0,+2,47,2,0,0,0,1.9,1.9,+1.3,+1.3,1.1,0.4,+0.1,+0.1,-0.1,0.18,11,0.18,0.4,5,45.5,16.1,0,Match Report
500,Bochum,2024-10-19,2.7,@,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,50,1,0,1,1,2.7,1.9,+0.2,-0.6,1.8,1.7,-1.7,-0.9,-0.8,0.16,12,0.08,0.33,3,25,19.8,1,Match Report
501,Leverkusen,2024-10-19,3.8,,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,54,2,0,1,1,3.8,3.1,+1.9,+2.0,1.7,3,-1.8,-1.1,-0.7,0.12,26,0.08,0.25,8,30.8,17.4,0,Match Report
502,Eint Frankfurt,2024-10-19,1.9,@,Leverkusen,de Bundesliga,L 1-2,1,2,-1,46,0,1,1,0,1.9,1.1,-1.9,-2,0.2,0.3,-0.9,-1.1,-0.2,0.14,8,0,,0,0,18.8,0,Match Report
503,St. Pauli,2024-10-18,0.6,@,Dortmund,de Bundesliga,L 1-2,1,2,-1,26,1,0,0,0,0.6,0.6,-2,-2,0.5,0.5,+0.4,+0.4,-0.5,0.06,10,0.1,0.33,3,30,19.7,0,Match Report
504,Dortmund,2024-10-18,2.6,,St. Pauli,de Bundesliga,W 2-1,2,1,+1,74,2,0,0,0,2.6,2.6,+2.0,+2.0,2.7,2.7,-0.6,-0.6,-1.7,0.15,20,0.1,0.29,7,35,13.4,0,Match Report
505,Hoffenheim,2024-10-06,0.9,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,33,1,0,0,0,0.9,0.9,-1,-0.2,0.6,0.8,+0.1,+0.1,-0.6,0.13,7,0.14,0.25,4,57.1,15.5,0,Match Report
506,Bayern Munich,2024-10-06,2.2,@,Eint Frankfurt,de Bundesliga,D 3-3,3,3,0,74,3,0,0,0,2.2,2.2,+0.9,+0.9,1.5,2.3,+0.8,+0.8,+0.5,0.09,24,0.13,0.23,13,54.2,17.5,2,Match Report
507,Heidenheim,2024-10-06,1,,RB Leipzig,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,1,1,-0.4,-0.4,0.9,1.2,-1,-1,-0.9,0.08,14,0,0,4,28.6,18.8,0,Match Report
508,Stuttgart,2024-10-06,1.9,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,67,1,0,1,1,1.9,1.1,+1.0,+0.2,0.8,2.5,-0.9,-0.1,-0.8,0.06,19,0.05,0.2,5,26.3,15.1,0,Match Report
509,RB Leipzig,2024-10-06,1.4,@,Heidenheim,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,1.4,1.4,+0.4,+0.4,1.4,1.3,-0.4,-0.4,-0.4,0.11,13,0.08,0.5,2,15.4,18.6,0,Match Report
510,Eint Frankfurt,2024-10-06,1.2,,Bayern Munich,de Bundesliga,D 3-3,3,3,0,26,3,0,0,0,1.2,1.2,-0.9,-0.9,1.2,0.8,+1.8,+1.8,+1.8,0.2,6,0.5,0.75,4,66.7,16.9,0,Match Report
511,Holstein Kiel,2024-10-05,1.6,@,Leverkusen,de Bundesliga,D 2-2,2,2,0,26,1,1,1,0,1.6,0.8,-0.5,-1.3,0.9,0.8,+0.4,+0.2,+0.1,0.12,7,0.14,0.33,3,42.9,13.6,0,Match Report
512,Wolfsburg,2024-10-05,2.4,@,Bochum,de Bundesliga,W 3-1,3,1,+2,42,3,0,1,1,2.4,1.4,+0.6,-0.3,1.3,1.3,+0.6,+1.6,+0.7,0.09,16,0.19,0.75,4,25,18.2,0,Match Report
513,St. Pauli,2024-10-05,1,,Mainz 05,de Bundesliga,L 0-3,0,3,-3,56,0,0,0,0,1,1,0,0,0.8,1,-1,-1,-0.8,0.06,19,0,0,4,21.1,16.5,0,Match Report
514,Werder Bremen,2024-10-05,1,,Freiburg,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,1,1,-0.1,-0.1,0.7,0.9,-1,-1,-0.7,0.08,12,0,0,3,25,19.6,1,Match Report
515,Union Berlin,2024-10-05,1.5,,Dortmund,de Bundesliga,W 2-1,2,1,+1,33,1,1,1,0,1.5,0.7,+0.7,0,0.5,0.8,+0.5,+0.3,+0.5,0.05,13,0.08,0.25,4,30.8,19.1,0,Match Report
516,Mainz 05,2024-10-05,1.1,@,St. Pauli,de Bundesliga,W 3-0,3,0,+3,44,3,0,0,0,1.1,1.1,0,0,1.1,0.7,+1.9,+1.9,+1.9,0.14,8,0.38,0.75,4,50,21.4,0,Match Report
517,Freiburg,2024-10-05,1,@,Werder Bremen,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,1,1,+0.1,+0.1,1,1,0,0,0,0.07,15,0.07,0.33,3,20,20.6,0,Match Report
518,Dortmund,2024-10-05,0.7,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,67,1,0,0,0,0.7,0.7,-0.7,0,0.7,0.9,+0.3,+0.3,+0.3,0.09,8,0.13,0.25,4,50,18.3,0,Match Report
519,Bochum,2024-10-05,1.7,,Wolfsburg,de Bundesliga,L 1-3,1,3,-2,58,1,0,0,0,1.7,1.7,-0.6,+0.3,1.5,1.3,-0.7,-0.7,-0.5,0.1,18,0.06,0.2,5,27.8,18.9,1,Match Report
520,Leverkusen,2024-10-05,2.1,,Holstein Kiel,de Bundesliga,D 2-2,2,2,0,74,2,0,0,0,2.1,2.1,+0.5,+1.3,1.9,3.1,-0.1,-0.1,+0.1,0.09,23,0.09,0.29,7,30.4,18.3,0,Match Report
521,Augsburg,2024-10-04,1.3,,Gladbach,de Bundesliga,W 2-1,2,1,+1,35,2,0,0,0,1.3,1.3,+0.8,+0.8,0.7,1.4,+0.7,+0.7,-0.7,0.09,15,0.13,0.4,5,33.3,16,0,Match Report
522,Gladbach,2024-10-04,0.5,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,65,1,0,0,0,0.5,0.5,-0.8,-0.8,0.5,0.8,+0.5,+0.5,+0.5,0.05,11,0.09,0.25,4,36.4,15.1,0,Match Report
523,Hoffenheim,2024-09-29,1.2,,Werder Bremen,de Bundesliga,L 3-4,3,4,-1,37,3,0,0,0,1.2,1.2,-1.6,-1.6,0.9,0.9,+1.8,+1.8,+1.1,0.12,10,0.3,0.75,4,40,17.2,2,Match Report
524,Holstein Kiel,2024-09-29,1.1,,Eint Frankfurt,de Bundesliga,L 2-4,2,4,-2,47,1,1,1,0,1.1,0.3,-1.1,-1.9,0.2,0.3,+0.9,+0.7,-0.2,0.03,9,0.11,0.25,4,44.4,23.4,1,Match Report
525,Werder Bremen,2024-09-29,2.9,@,Hoffenheim,de Bundesliga,W 4-3,4,3,+1,64,4,0,0,0,2.9,2.9,+1.6,+1.6,2.2,3.5,+1.1,+1.1,+0.8,0.13,23,0.17,0.4,10,43.5,14.2,1,Match Report
526,Eint Frankfurt,2024-09-29,2.1,@,Holstein Kiel,de Bundesliga,W 4-2,4,2,+2,53,4,0,0,0,2.1,2.1,+1.1,+1.9,1.9,1.7,+1.9,+1.9,+1.1,0.12,20,0.2,0.4,10,50,14.6,0,Match Report
527,Bayern Munich,2024-09-28,1.4,,Leverkusen,de Bundesliga,D 1-1,1,1,0,69,1,0,0,0,1.4,1.4,+1.3,+1.3,0.8,1.4,-0.4,-0.4,-0.8,0.08,18,0.06,0.33,3,16.7,19.3,1,Match Report
528,Augsburg,2024-09-28,1.1,@,RB Leipzig,de Bundesliga,L 0-4,0,4,-4,41,0,0,1,1,1.1,0.3,-2,-2.7,0.2,0.5,-1.1,-0.3,-0.2,0.05,6,0,,0,0,17.2,0,Match Report
529,Heidenheim,2024-09-28,1.2,@,Mainz 05,de Bundesliga,W 2-0,2,0,+2,50,2,0,0,0,1.2,1.2,+0.6,+0.6,1.2,1.3,+0.8,+0.8,+0.8,0.09,14,0.14,0.33,6,42.9,14.5,0,Match Report
530,Gladbach,2024-09-28,0.9,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,0.9,0.9,+0.2,+0.2,0.8,0.9,+0.1,+0.1,+0.2,0.11,8,0.13,0.5,2,25,14.6,0,Match Report
531,Wolfsburg,2024-09-28,1.1,,Stuttgart,de Bundesliga,D 2-2,2,2,0,31,2,0,0,0,1.1,1.1,-0.7,+0.1,1.1,0.8,+0.9,+0.9,+0.9,0.22,5,0.4,1,2,40,14.3,0,Match Report
532,St. Pauli,2024-09-28,1.1,@,Freiburg,de Bundesliga,W 3-0,3,0,+3,27,3,0,0,0,1.1,1.1,-0.1,+0.7,0.9,0.4,+1.9,+1.9,+2.1,0.11,10,0.3,0.75,4,40,17.6,2,Match Report
533,Stuttgart,2024-09-28,1.8,@,Wolfsburg,de Bundesliga,D 2-2,2,2,0,69,2,0,1,1,1.8,1,+0.7,-0.1,0.7,0.9,+0.2,+1.0,+0.3,0.06,17,0.12,0.67,3,17.6,18.9,1,Match Report
534,Union Berlin,2024-09-28,0.7,@,Gladbach,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,0.7,0.7,-0.2,-0.2,0.6,0.8,-0.7,-0.7,-0.6,0.07,9,0,0,2,22.2,19.9,0,Match Report
535,Mainz 05,2024-09-28,0.6,,Heidenheim,de Bundesliga,L 0-2,0,2,-2,50,0,0,0,0,0.6,0.6,-0.6,-0.6,0.5,0.4,-0.6,-0.6,-0.5,0.08,7,0,0,1,14.3,17.9,1,Match Report
536,Freiburg,2024-09-28,1.2,,St. Pauli,de Bundesliga,L 0-3,0,3,-3,73,0,0,1,1,1.2,0.4,+0.1,-0.7,0.3,1.2,-1.2,-0.4,-0.3,0.05,8,0,0,1,12.5,16.9,1,Match Report
537,RB Leipzig,2024-09-28,3,,Augsburg,de Bundesliga,W 4-0,4,0,+4,59,4,0,0,0,3,3,+2.0,+2.7,2.9,2.2,+1.0,+1.0,+1.1,0.18,17,0.24,0.67,6,35.3,14,0,Match Report
538,Leverkusen,2024-09-28,0.1,@,Bayern Munich,de Bundesliga,D 1-1,1,1,0,31,1,0,0,0,0.1,0.1,-1.3,-1.3,0.1,0.1,+0.9,+0.9,+0.9,0.02,3,0.33,0.5,2,66.7,40.5,0,Match Report
